sentence_id	token	gold_modal
0	This	O
0	is	O
0	taking	O
0	place	O
0	at	O
0	a	O
0	time	O
0	when	O
0	the	O
0	government	O
0	of	O
0	[	O
0	George	O
0	W.	O
0	]	O
0	Bush	O
0	has	O
0	been	O
0	identified	O
0	as	O
0	the	O
0	top	O
0	violator	S-rules
0	of	O
0	human	O
0	rights	S-rules
0	of	O
0	the	O
0	last	O
0	Christian	O
0	year	O
0	because	O
0	of	O
0	the	O
0	restrictions	S-rules
0	imposed	S-rules
0	on	O
0	the	O
0	American	O
0	citizens	O
0	under	O
0	the	O
0	excuse	O
0	of	O
0	fighting	O
0	terrorism	O
0	.	O

1	So	O
1	far	O
1	the	O
1	Bush	O
1	administration	O
1	has	O
1	denied	O
1	its	O
1	citizens	O
1	their	O
1	legitimate	S-rules
1	rights	O
1	,	O
1	has	O
1	set	O
1	up	O
1	military	O
1	courts	O
1	to	O
1	try	O
1	the	O
1	people	O
1	charged	S-knowledge
1	with	O
1	terrorism	O
1	without	O
1	giving	O
1	the	O
1	accused	O
1	the	O
1	right	S-rules
1	of	O
1	appeal	O
1	or	O
1	the	O
1	basic	O
1	right	S-rules
1	to	O
1	appoint	O
1	a	O
1	lawyer	O
1	.	O

2	Moreover	O
2	,	O
2	the	O
2	American	O
2	administration	O
2	has	O
2	violated	O
2	the	O
2	rights	S-rules
2	of	O
2	the	O
2	minorities	O
2	and	O
2	in	O
2	particular	O
2	the	O
2	Muslim	O
2	minority	O
2	who	O
2	have	O
2	migrated	O
2	to	O
2	America	O
2	.	O

3	The	O
3	most	O
3	interesting	O
3	point	O
3	is	O
3	that	O
3	America	O
3	has	O
3	been	O
3	expelled	O
3	from	O
3	membership	O
3	of	O
3	the	O
3	international	O
3	human	O
3	rights	S-rules
3	organization	O
3	,	O
3	because	O
3	of	O
3	its	O
3	repeated	O
3	violation	S-rules
3	of	O
3	human	O
3	rights	S-rules
3	.	O

4	How	O
4	can	S-agent
4	,	O
4	under	O
4	such	O
4	circumstances	O
4	,	O
4	America	O
4	allow	S-rules
4	itself	O
4	to	O
4	express	O
4	an	O
4	opinion	S-knowledge
4	over	O
4	the	O
4	issue	O
4	of	O
4	human	O
4	rights	S-rules
4	in	O
4	other	O
4	countries	O
4	.	O

5	It	O
5	seems	O
5	that	O
5	America	O
5	's	O
5	unilateral	O
5	policy	O
5	does	O
5	not	O
5	identify	O
5	any	O
5	limits	O
5	for	O
5	itself	O
5	.	O

6	The	O
6	American	O
6	administration	O
6	,	O
6	during	O
6	Bush	O
6	's	O
6	presidency	O
6	in	O
6	particular	O
6	,	O
6	has	O
6	adopted	O
6	unilateral	O
6	policies	O
6	over	O
6	such	O
6	international	O
6	issues	O
6	as	O
6	the	O
6	reduction	O
6	of	O
6	strategic	S-intentional
6	arms	O
6	,	O
6	environmental	O
6	concerns	O
6	including	O
6	the	O
6	Kyoto	O
6	protocol	O
6	,	O
6	proposal	O
6	to	O
6	set	O
6	up	O
6	an	O
6	international	O
6	criminal	O
6	court	O
6	and	O
6	lately	O
6	over	O
6	the	O
6	fight	O
6	against	O
6	terrorism	O
6	.	O

7	The	O
7	State	O
7	Department	O
7	's	O
7	current	O
7	expression	O
7	of	O
7	view	O
7	on	O
7	human	O
7	rights	S-rules
7	records	O
7	of	O
7	other	O
7	countries	O
7	is	O
7	in	O
7	fact	O
7	the	O
7	continuation	O
7	of	O
7	the	O
7	same	O
7	unilateral	O
7	policy	O
7	pursued	O
7	by	O
7	the	O
7	American	O
7	administration	O
7	.	O

8	That	O
8	is	O
8	,	O
8	American	O
8	administration	O
8	assumes	O
8	the	O
8	right	S-rules
8	to	O
8	interfere	O
8	in	O
8	all	O
8	international	O
8	issues	O
8	and	O
8	internal	O
8	affairs	O
8	of	O
8	other	O
8	countries	O
8	,	O
8	but	O
8	itself	O
8	does	O
8	not	O
8	care	O
8	about	O
8	the	O
8	concern	O
8	of	O
8	the	O
8	global	O
8	community	O
8	vis-a-vis	O
8	the	O
8	American	O
8	policies	O
8	which	O
8	at	O
8	times	O
8	influence	O
8	a	O
8	large	O
8	part	O
8	of	O
8	the	O
8	world	O
8	.	O

9	It	O
9	is	O
9	a	O
9	human	O
9	virtue	O
9	to	O
9	express	O
9	concern	O
9	on	O
9	human	O
9	rights	S-rules
9	issues	O
9	in	O
9	the	O
9	world	O
9	,	O
9	but	O
9	the	O
9	American	O
9	authorities	O
9	-	O
9	after	O
9	massacring	O
9	thousands	O
9	of	O
9	innocent	S-rules
9	people	O
9	in	O
9	Afghanistan	O
9	under	O
9	the	O
9	excuse	O
9	of	O
9	fighting	O
9	terrorism	O
9	which	O
9	is	O
9	still	O
9	continuing	O
9	-	O
9	can	S-world
9	not	O
9	expect	O
9	the	O
9	people	O
9	of	O
9	the	O
9	world	O
9	to	O
9	take	O
9	seriously	O
9	the	O
9	annual	O
9	report	O
9	issued	O
9	by	O
9	their	O
9	Department	O
9	of	O
9	State	O
9	on	O
9	human	O
9	rights	S-rules
9	.	O

10	They	O
10	can	S-agent
10	not	O
10	,	O
10	therefore	O
10	,	O
10	blame	O
10	the	O
10	world	O
10	for	O
10	viewing	O
10	such	O
10	reports	O
10	as	O
10	a	O
10	tool	O
10	to	O
10	advance	O
10	America	O
10	's	O
10	foreign	O
10	policy	O
10	.	O

11	Buenos	O
